result/w01.csv                      TLCache-BMR cache size      654MiB, 1000001 req, miss ratio 0.7689, byte miss ratio 0.4332
result/w01.csv                            Sieve cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                          LRB-BMR cache size      654MiB, 1000001 req, miss ratio 0.7527, byte miss ratio 0.4304
result/w01.csv                          LRB-BMR cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                             GDSF cache size      654MiB, 1000001 req, miss ratio 0.7504, byte miss ratio 0.4642
result/w01.csv                             GDSF cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                  S3FIFO-0.1000-2 cache size      654MiB, 1000001 req, miss ratio 0.7688, byte miss ratio 0.4472
result/w01.csv                  S3FIFO-0.1000-2 cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                          Cacheus cache size      654MiB, 1000001 req, miss ratio 0.7559, byte miss ratio 0.4349
result/w01.csv                          Cacheus cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                    TLCacheQL-BMR cache size      654MiB, 1000001 req, miss ratio 0.7685, byte miss ratio 0.4296
result/w01.csv                    TLCacheQL-BMR cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                      TLCache-BMR cache size      654MiB, 1000001 req, miss ratio 0.7689, byte miss ratio 0.4332
result/w01.csv                      TLCache-BMR cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                              LHD cache size      654MiB, 1000001 req, miss ratio 0.7541, byte miss ratio 0.5179
result/w01.csv                              LHD cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                              ARC cache size      654MiB, 1000001 req, miss ratio 0.7734, byte miss ratio 0.4701
result/w01.csv                              ARC cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                              LRU cache size      654MiB, 1000001 req, miss ratio 0.7527, byte miss ratio 0.4304
result/w01.csv                              LRU cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                            Sieve cache size      654MiB, 1000001 req, miss ratio 0.7564, byte miss ratio 0.4433
result/w01.csv                            Sieve cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                            LeCaR cache size      654MiB, 1000001 req, miss ratio 0.7528, byte miss ratio 0.4296
result/w01.csv                            LeCaR cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                          LRB-BMR cache size      654MiB, 1000001 req, miss ratio 0.7527, byte miss ratio 0.4304
result/w01.csv                          LRB-BMR cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                             GDSF cache size      654MiB, 1000001 req, miss ratio 0.7504, byte miss ratio 0.4642
result/w01.csv                             GDSF cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                  S3FIFO-0.1000-2 cache size      654MiB, 1000001 req, miss ratio 0.7688, byte miss ratio 0.4472
result/w01.csv                  S3FIFO-0.1000-2 cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
result/w01.csv                          Cacheus cache size      654MiB, 1000001 req, miss ratio 0.7559, byte miss ratio 0.4349
result/w01.csv                          Cacheus cache size    65417MiB, 1000001 req, miss ratio 0.7434, byte miss ratio 0.3998
